Cluster Index	Value	x	y	z	
1	16.6	81	187	24
1	16.6	150	169	90
1	16.6	182	114	44
1	16.6	57	85	188
1	16.6	184	87	172
1	16.6	6	155	163
1	16.6	51	115	193
1	16.6	50	66	195
1	16.6	41	55	192
1	16.6	114	192	42
1	16.5	144	63	102
1	16.5	123	134	136
1	16.5	65	156	131
1	16.5	119	19	18
1	16.5	171	64	162
1	16.5	107	179	16
1	16.5	66	10	160
1	16.5	171	136	144
1	16.5	64	191	153
1	16.5	133	77	50
1	16.5	27	51	92
1	16.5	148	126	119
1	16.5	78	122	183
1	16.5	193	40	152
1	16.5	182	100	31
1	16.5	66	178	107
1	16.5	8	129	168
1	16.5	66	14	136
1	16.5	106	55	14
1	16.5	62	103	55
1	16.5	4	171	104
1	16.5	92	123	169
1	16.5	123	131	7
1	16.5	42	138	190
1	16.5	153	187	79
1	16.5	156	66	27
1	16.5	189	97	30
1	16.5	41	184	35
1	16.5	96	123	147
1	16.5	44	135	79
1	16.5	32	50	107
1	16.5	67	20	190
1	16.5	134	147	139
1	16.5	86	147	26
1	16.5	195	177	160
1	16.5	89	52	15
1	16.5	61	98	75
1	16.5	139	17	121
1	16.5	8	193	91
1	16.5	32	50	140
1	16.5	9	5	140
1	16.5	184	171	10
1	16.5	179	47	103
1	16.5	33	164	70
1	16.5	53	36	176
1	16.5	98	55	39
1	16.5	5	70	12
1	16.5	103	171	115
1	16.5	71	123	112
1	16.5	196	73	177
1	16.5	111	9	35
1	16.5	52	93	79
1	16.5	112	27	158
1	16.5	119	144	177
1	16.5	43	17	188
1	16.5	109	137	147
1	16.5	4	23	111
1	16.5	187	18	23
1	16.5	58	192	29
1	16.5	182	115	155
1	16.5	194	4	130
1	16.5	40	96	35
1	16.5	31	149	180
1	16.5	128	24	40
1	16.5	68	191	73
1	16.5	147	183	17
1	16.5	190	117	159
1	16.5	109	124	44
1	16.5	123	108	51
1	16.5	95	123	174
1	16.5	156	173	27
1	16.5	146	67	125
1	16.5	171	5	89
1	16.5	3	138	193
1	16.5	103	68	110
1	16.5	69	121	27
1	16.5	13	119	13
1	16.5	195	180	137
1	16.5	33	154	14
1	16.4	7	8	122
1	16.4	83	58	121
1	16.4	11	61	47
1	16.4	64	80	13
1	16.4	43	194	54
1	16.4	122	101	26
1	16.4	186	84	171
1	16.4	185	180	80
1	16.4	16	52	80
1	16.4	66	14	120
1	16.4	144	104	150
1	16.4	16	181	106
1	16.4	133	95	116
1	16.4	81	4	69
1	16.4	9	39	75
1	16.4	91	15	19
1	16.4	4	35	103
1	16.4	80	52	154
1	16.4	69	49	176
1	16.4	142	171	65
1	16.4	40	157	56
1	16.4	79	175	31
1	16.4	39	120	82
1	16.4	63	100	71
1	16.4	130	51	24
1	16.4	80	173	24
1	16.4	177	18	39
1	16.4	174	144	190
1	16.4	152	62	71
1	16.4	13	116	179
1	16.4	104	131	137
1	16.4	97	103	173
1	16.4	77	148	95
1	16.4	177	164	105
1	16.4	140	121	26
1	16.4	73	156	40
1	16.4	56	126	11
1	16.4	159	41	66
1	16.4	134	172	49
1	16.4	36	147	41
1	16.4	88	130	116
1	16.4	147	62	186
1	16.4	152	62	185
1	16.4	36	73	112
1	16.4	129	163	20
1	16.4	155	139	178
1	16.4	178	185	100
1	16.4	177	43	80
1	16.4	83	84	48
1	16.4	135	82	171
1	16.4	99	168	8
1	16.4	83	71	67
1	16.4	74	45	166
1	16.4	170	31	21
1	16.4	192	191	97
1	16.4	109	21	96
1	16.4	120	15	24
1	16.4	78	38	134
1	16.4	92	153	95
1	16.4	100	63	21
1	16.4	142	115	75
1	16.4	3	42	113
1	16.4	141	113	74
1	16.4	51	37	41
1	16.4	94	184	177
1	16.4	101	195	21
1	16.4	94	131	17
1	16.4	35	150	183
1	16.4	111	160	122
1	16.4	28	135	16
1	16.4	98	57	134
1	16.4	28	8	41
1	16.4	151	188	154
1	16.4	25	90	133
1	16.4	92	129	75
1	16.4	49	80	148
1	16.4	98	38	14
1	16.4	152	75	71
1	16.4	9	139	92
1	16.4	155	122	58
1	16.4	177	190	94
1	16.4	101	193	58
1	16.4	92	161	94
1	16.4	68	51	39
1	16.4	158	120	181
1	16.4	123	177	151
1	16.4	163	176	108
1	16.4	58	151	76
1	16.4	37	124	4
1	16.4	127	46	144
1	16.4	146	83	147
1	16.4	127	16	138
1	16.4	131	178	5
1	16.4	35	192	36
1	16.4	66	158	10
1	16.4	118	147	112
1	16.4	127	67	33
1	16.4	70	184	54
1	16.4	77	25	127
1	16.4	132	78	192
1	16.4	62	179	108
1	16.4	54	103	167
1	16.4	73	43	161
1	16.4	37	135	27
1	16.4	185	163	158
1	16.4	126	52	156
1	16.4	66	152	69
1	16.4	125	18	28
1	16.4	13	94	64
1	16.4	68	47	175
1	16.4	17	71	146
1	16.4	61	116	161
1	16.4	14	133	114
1	16.4	54	132	20
1	16.4	16	98	101
1	16.3	132	6	77
1	16.3	170	15	23
1	16.3	145	157	49
1	16.3	196	166	26
1	16.3	80	140	10
1	16.3	150	90	25
1	16.3	186	9	79
1	16.3	94	25	177
1	16.3	170	105	31
1	16.3	114	10	91
1	16.3	56	189	186
1	16.3	192	132	79
1	16.3	189	69	145
1	16.3	105	129	72
1	16.3	119	178	99
1	16.3	17	157	84
1	16.3	60	142	76
1	16.3	176	145	141
1	16.3	43	89	25
1	16.3	168	170	181
1	16.3	77	183	128
1	16.3	91	106	17
1	16.3	8	186	119
1	16.3	157	20	176
1	16.3	165	195	122
1	16.3	166	84	177
1	16.3	56	192	71
1	16.3	112	106	175
1	16.3	81	59	86
1	16.3	42	173	11
1	16.3	156	47	27
1	16.3	91	98	55
1	16.3	139	52	39
1	16.3	21	113	53
1	16.3	77	183	34
1	16.3	46	7	51
1	16.3	100	107	117
1	16.3	22	125	195
1	16.3	147	190	151
1	16.3	158	31	191
1	16.3	104	4	59
1	16.3	169	157	22
1	16.3	121	81	179
1	16.3	76	196	60
1	16.3	12	87	21
1	16.3	179	194	76
1	16.3	68	14	141
1	16.3	9	66	179
1	16.3	98	171	120
1	16.3	40	133	24
1	16.3	79	190	86
1	16.3	116	142	152
1	16.3	179	45	15
1	16.3	114	64	33
1	16.3	105	95	159
1	16.3	93	103	159
1	16.3	189	191	17
1	16.3	81	78	76
1	16.3	167	144	72
1	16.3	117	166	67
1	16.3	164	172	140
1	16.3	49	148	60
1	16.3	114	50	101
1	16.3	70	89	35
1	16.3	22	58	124
1	16.3	134	146	80
1	16.3	39	65	183
1	16.3	114	173	16
1	16.3	182	57	39
1	16.3	134	150	167
1	16.3	114	122	106
1	16.3	79	78	55
1	16.3	93	122	144
1	16.3	88	130	149
1	16.3	187	89	58
1	16.3	179	49	3
1	16.3	42	122	76
1	16.3	185	131	31
1	16.3	188	118	21
1	16.3	159	171	29
1	16.3	89	150	47
1	16.3	67	8	104
1	16.3	109	47	57
1	16.3	175	139	142
1	16.3	96	67	164
1	16.3	141	117	132
1	16.3	194	136	21
1	16.3	127	129	166
1	16.3	15	105	46
1	16.3	182	131	158
1	16.3	17	52	44
1	16.3	98	15	78
1	16.3	133	124	41
1	16.3	125	128	101
1	16.3	10	27	13
1	16.3	34	183	23
1	16.3	177	144	22
1	16.3	129	84	79
1	16.3	19	177	162
1	16.3	143	151	136
1	16.3	34	26	132
1	16.3	176	100	145
1	16.3	45	145	100
1	16.3	126	168	15
1	16.3	20	145	195
1	16.3	24	90	181
1	16.3	52	3	183
1	16.3	124	106	143
1	16.3	141	121	32
1	16.3	83	168	148
1	16.3	15	82	40
1	16.3	150	99	24
1	16.2	184	134	16
1	16.2	157	14	167
1	16.2	77	187	22
1	16.2	27	11	73
1	16.2	119	182	38
1	16.2	53	125	10
1	16.2	99	83	96
1	16.2	137	195	28
1	16.2	76	192	130
1	16.2	140	106	138
1	16.2	55	25	59
1	16.2	185	30	44
1	16.2	93	165	102
1	16.2	31	169	43
1	16.2	28	97	157
1	16.2	106	23	148
1	16.2	73	182	150
1	16.2	12	68	150
1	16.2	99	74	168
1	16.2	88	70	137
1	16.2	142	134	117
1	16.2	48	4	161
1	16.2	93	70	107
1	16.2	39	64	109
1	16.2	22	6	145
1	16.2	175	84	126
1	16.2	44	110	109
1	16.2	167	122	90
1	16.2	52	101	22
1	16.2	97	20	156
1	16.2	62	74	162
1	16.2	154	112	157
1	16.2	170	179	168
1	16.2	131	43	150
1	16.2	110	88	15
1	16.2	11	4	129
1	16.2	65	182	62
1	16.2	123	146	108
1	16.2	50	146	116
1	16.2	65	43	127
1	16.2	15	191	3
1	16.2	65	100	105
1	16.2	58	71	96
1	16.2	158	120	133
1	16.2	141	86	25
1	16.2	131	84	79
1	16.2	21	161	66
1	16.2	120	4	118
1	16.2	123	161	25
1	16.2	135	53	66
1	16.2	181	103	73
1	16.2	34	45	56
1	16.2	142	130	74
1	16.2	44	158	124
1	16.2	105	34	150
1	16.2	104	139	96
1	16.2	5	88	61
1	16.2	102	175	100
1	16.2	75	156	82
1	16.2	194	29	33
1	16.2	128	27	90
1	16.2	62	108	51
1	16.2	103	63	127
1	16.2	96	155	8
1	16.2	36	194	165
1	16.2	113	85	127
1	16.2	194	131	87
1	16.2	180	87	161
1	16.2	184	124	77
1	16.2	32	126	15
1	16.2	176	50	102
1	16.2	102	119	5
1	16.2	124	51	92
1	16.2	13	149	72
1	16.2	86	60	20
1	16.2	179	178	16
1	16.2	121	181	13
1	16.2	131	144	154
1	16.2	108	186	101
1	16.2	179	37	59
1	16.2	117	128	143
1	16.2	38	4	107
1	16.2	191	17	8
1	16.2	82	173	3
1	16.2	23	149	194
1	16.2	124	121	5
1	16.2	85	89	88
1	16.2	34	18	152
1	16.2	175	145	125
1	16.2	69	72	7
1	16.2	44	4	161
1	16.2	112	30	98
1	16.2	83	86	140
1	16.2	55	160	44
1	16.2	6	161	181
1	16.2	7	74	63
1	16.2	71	98	178
1	16.2	24	162	63
1	16.2	173	28	30
1	16.2	188	48	176
1	16.2	192	55	34
1	16.2	129	140	118
1	16.2	169	182	99
1	16.2	39	30	64
1	16.2	91	180	20
1	16.2	93	49	164
1	16.2	108	139	33
1	16.2	153	119	120
1	16.2	8	55	34
1	16.1	112	150	109
1	16.1	189	178	81
1	16.1	25	12	133
1	16.1	174	85	43
1	16.1	167	23	151
1	16.1	55	151	29
1	16.1	192	117	165
1	16.1	41	159	51
1	16.1	192	125	150
1	16.1	128	79	67
1	16.1	178	43	173
1	16.1	31	175	10
1	16.1	182	187	134
1	16.1	125	53	73
1	16.1	104	162	14
1	16.1	64	82	155
1	16.1	168	81	107
1	16.1	178	195	66
1	16.1	155	7	168
1	16.1	74	34	81
1	16.1	141	66	104
1	16.1	22	190	118
1	16.1	109	195	158
1	16.1	140	32	88
1	16.1	110	36	27
1	16.1	9	165	156
1	16.1	110	178	173
1	16.1	95	26	122
1	16.1	69	106	78
1	16.1	91	141	58
1	16.1	133	139	86
1	16.1	127	181	144
1	16.1	36	96	142
1	16.1	112	189	164
1	16.1	174	170	183
1	16.1	139	63	73
1	16.1	108	4	157
1	16.1	7	121	181
1	16.1	9	187	84
1	16.1	166	71	185
1	16.1	192	50	181
1	16.1	51	194	41
1	16.1	163	101	120
1	16.1	88	130	29
1	16.1	87	5	171
1	16.1	137	154	17
1	16.1	9	138	160
1	16.1	88	7	40
1	16.1	30	50	104
1	16.1	107	157	92
1	16.1	87	60	23
1	16.1	15	71	100
1	16.1	59	39	173
1	16.1	164	53	3
1	16.1	83	163	133
1	16.1	48	39	159
1	16.1	59	164	5
1	16.1	66	40	24
1	16.1	83	7	187
1	16.1	154	125	63
1	16.1	194	188	142
1	16.1	38	178	155
1	16.1	159	71	72
1	16.1	186	57	80
1	16.1	105	24	170
1	16.1	90	144	107
1	16.1	71	182	23
1	16.1	159	55	132
1	16.1	181	179	17
1	16.1	35	184	69
1	16.1	155	134	185
1	16.1	182	112	4
1	16.1	148	119	94
1	16.1	87	100	178
1	16.1	143	29	67
1	16.1	52	96	44
1	16.1	133	21	130
1	16.1	137	102	132
1	16.1	189	73	153
1	16.1	179	29	104
1	16.1	21	23	21
1	16.1	109	33	134
1	16.1	40	5	108
1	16.1	30	180	119
1	16.1	19	52	4
1	16.1	42	59	6
1	16.1	196	5	194
1	16.1	85	159	180
1	16.1	24	45	9
1	16.1	78	22	103
1	16.1	182	164	54
1	16.1	94	72	141
1	16.1	183	123	188
1	16.1	176	86	130
1	16.1	100	120	137
1	16.1	163	71	148
1	16.1	121	147	37
1	16.1	73	117	145
1	16.1	28	14	119
1	16.1	22	62	37
1	16.1	80	122	91
1	16.1	124	90	32
1	16.1	172	98	174
1	16.1	160	90	184
1	16.1	138	175	167
1	16.1	161	94	87
1	16.1	105	55	187
1	16.1	169	109	46
1	16.1	152	56	131
1	16.1	35	174	44
1	16.1	116	99	60
1	16.1	19	21	74
1	16	134	192	11
1	16	8	136	177
1	16	191	141	82
1	16	157	92	159
1	16	124	109	108
1	16	70	150	50
1	16	21	128	184
1	16	131	139	28
1	16	118	38	94
1	16	133	110	74
1	16	82	75	194
1	16	81	116	108
1	16	139	175	5
1	16	121	144	39
1	16	147	73	148
1	16	155	155	169
1	16	164	63	165
1	16	184	133	118
1	16	17	9	150
1	16	10	147	84
1	16	49	127	180
1	16	182	122	111
1	16	42	119	59
1	16	59	52	141
1	16	92	119	156
1	16	31	72	90
1	16	189	123	94
1	16	122	15	163
1	16	140	122	180
1	16	20	160	25
1	16	170	20	194
1	16	67	44	195
1	16	187	161	33
1	16	7	9	187
1	16	155	98	91
1	16	83	75	169
1	16	18	29	124
1	16	193	118	118
1	16	52	181	67
1	16	131	113	80
1	16	27	21	157
1	16	148	145	69
1	16	21	98	14
1	16	122	42	97
1	16	195	158	174
1	16	40	147	170
1	16	7	89	94
1	16	34	14	19
1	16	80	156	146
1	16	9	169	20
1	16	44	144	152
1	16	105	127	95
1	16	155	59	30
1	16	78	64	149
1	16	189	47	183
1	16	55	114	74
1	16	108	69	27
1	16	90	11	83
1	16	5	153	187
1	16	27	24	193
1	16	17	33	117
1	16	119	38	17
1	16	109	100	124
1	16	59	133	4
1	16	139	71	6
1	16	81	38	81
1	16	131	164	36
1	16	107	124	75
1	16	117	45	60
1	16	194	141	108
1	16	40	85	130
1	16	45	147	107
1	16	37	23	45
1	16	165	162	152
1	16	167	50	163
1	16	156	83	187
1	16	155	40	159
1	16	126	137	190
1	16	144	172	161
1	16	121	56	81
1	16	51	122	151
1	16	106	122	84
1	16	158	87	164
1	16	60	144	79
1	16	49	167	90
1	16	40	181	48
1	16	167	52	14
1	16	152	173	8
1	16	154	115	145
1	16	72	25	110
1	16	101	133	76
1	16	82	60	90
1	16	92	18	170
1	16	144	56	178
1	16	7	110	157
1	16	92	182	22
1	16	151	53	153
1	16	21	21	103
1	16	168	49	144
1	16	82	187	71
1	16	89	183	93
1	16	172	86	39
1	16	61	33	163
1	16	180	27	105
1	16	114	77	44
1	16	83	8	154
1	16	52	88	182
1	16	91	98	38
1	16	64	174	170
1	16	42	167	46
1	16	42	85	75
1	16	86	110	54
1	16	129	77	189
1	16	110	80	75
1	16	153	79	16
1	16	137	58	172
1	16	67	15	167
1	16	189	128	164
1	16	55	148	118
1	16	86	25	88
1	16	35	89	62
1	16	68	41	159
1	16	152	75	168
1	16	28	89	110
1	16	149	186	124
1	16	3	196	118
1	16	97	83	10
1	16	112	22	178
1	16	175	87	10
1	16	121	13	71
1	16	190	4	131
1	15.9	12	144	103
1	15.9	3	159	40
1	15.9	131	33	15
1	15.9	102	114	58
1	15.9	126	130	32
1	15.9	140	71	172
1	15.9	37	89	25
1	15.9	73	69	154
1	15.9	132	75	176
1	15.9	68	41	69
1	15.9	48	86	72
1	15.9	59	76	105
1	15.9	103	36	110
1	15.9	158	188	21
1	15.9	115	88	5
1	15.9	160	134	168
1	15.9	188	140	127
1	15.9	66	96	46
1	15.9	58	183	101
1	15.9	191	88	141
1	15.9	117	103	119
1	15.9	104	106	88
1	15.9	45	127	124
1	15.9	65	114	88
1	15.9	137	34	168
1	15.9	184	17	26
1	15.9	78	193	147
1	15.9	196	116	129
1	15.9	179	17	189
1	15.9	31	184	191
1	15.9	131	34	71
1	15.9	13	188	93
1	15.9	5	29	179
1	15.9	173	51	59
1	15.9	122	104	31
1	15.9	88	8	45
1	15.9	118	39	160
1	15.9	71	5	156
1	15.9	81	48	162
1	15.9	96	41	125
1	15.9	69	124	142
1	15.9	149	8	142
1	15.9	97	80	43
1	15.9	55	115	4
1	15.9	20	9	144
1	15.9	23	126	117
1	15.9	180	80	79
1	15.9	88	63	143
1	15.9	135	158	18
1	15.9	31	121	141
1	15.9	37	64	150
1	15.9	103	167	40
1	15.9	94	126	162
1	15.9	193	189	145
1	15.9	79	186	95
1	15.9	19	169	183
1	15.9	93	66	42
1	15.9	100	86	108
1	15.9	82	153	126
1	15.9	75	141	120
1	15.9	7	74	126
1	15.9	188	171	191
1	15.9	93	57	133
1	15.9	188	75	150
1	15.9	103	187	21
1	15.9	32	133	154
1	15.9	30	23	22
1	15.9	19	26	114
1	15.9	174	186	107
1	15.9	151	187	116
1	15.9	75	131	79
1	15.9	163	119	183
1	15.9	23	12	143
1	15.9	60	125	66
1	15.9	154	170	60
1	15.9	62	69	38
1	15.9	133	137	120
1	15.9	124	33	112
1	15.9	32	59	166
1	15.9	123	169	119
1	15.9	153	46	83
1	15.9	105	27	129
1	15.9	44	130	121
1	15.9	163	49	148
1	15.9	34	31	146
1	15.9	108	97	102
1	15.9	35	178	87
1	15.9	112	175	102
1	15.9	56	25	42
1	15.9	79	58	150
1	15.9	13	104	49
1	15.9	172	49	142
1	15.9	99	89	190
1	15.9	195	38	134
1	15.9	19	56	102
1	15.9	86	193	56
1	15.9	184	20	111
1	15.9	67	166	20
1	15.9	167	100	164
1	15.9	126	124	4
1	15.9	5	44	108
1	15.9	153	38	104
1	15.9	22	34	92
1	15.9	57	125	33
1	15.9	132	9	120
1	15.9	158	173	164
1	15.9	153	15	70
1	15.9	19	66	128
1	15.9	190	50	20
1	15.9	84	47	13
1	15.9	42	134	112
1	15.9	116	54	49
1	15.9	13	22	181
1	15.9	18	155	102
1	15.9	128	47	5
1	15.9	47	94	32
1	15.9	14	52	5
1	15.9	132	6	149
1	15.9	56	48	186
1	15.9	195	3	133
1	15.9	89	34	102
1	15.9	94	15	71
1	15.9	26	186	179
1	15.9	152	91	110
1	15.9	105	194	27
1	15.9	123	52	138
1	15.9	156	130	19
1	15.9	24	51	171
1	15.9	69	30	164
1	15.9	99	115	122
1	15.9	62	141	133
1	15.9	63	110	169
1	15.8	26	5	160
1	15.8	68	116	20
1	15.8	64	118	152
1	15.8	75	177	112
1	15.8	57	112	22
1	15.8	48	25	151
1	15.8	141	154	30
1	15.8	58	16	29
1	15.8	53	141	18
1	15.8	64	105	37
1	15.8	177	62	57
1	15.8	117	127	166
1	15.8	136	58	37
1	15.8	32	65	109
1	15.8	55	83	54
1	15.8	137	104	107
1	15.8	91	81	98
1	15.8	41	163	143
1	15.8	112	64	27
1	15.8	195	34	9
1	15.8	140	51	94
1	15.8	3	132	129
1	15.8	189	31	51
1	15.8	35	189	133
1	15.8	132	57	143
1	15.8	181	52	32
1	15.8	183	59	66
1	15.8	132	12	52
1	15.8	83	106	114
1	15.8	103	86	102
1	15.8	77	129	145
1	15.8	165	149	53
1	15.8	147	39	166
1	15.8	2	137	138
1	15.8	69	127	176
1	15.8	171	112	52
1	15.8	46	148	101
1	15.8	171	24	191
1	15.8	177	181	175
1	15.8	193	85	20
1	15.8	52	173	123
1	15.8	52	114	168
1	15.8	121	24	20
1	15.8	83	38	17
1	15.8	161	28	8
1	15.8	5	152	81
1	15.8	4	130	128
1	15.8	176	148	126
1	15.8	19	110	140
1	15.8	116	13	141
1	15.8	79	112	11
1	15.8	158	28	169
1	15.8	11	44	176
1	15.8	174	25	15
1	15.8	51	115	111
1	15.8	64	101	177
1	15.8	165	159	185
1	15.8	115	121	117
1	15.8	114	137	133
1	15.8	36	167	49
1	15.8	133	188	103
1	15.8	115	29	30
1	15.8	4	110	103
1	15.8	60	194	62
1	15.8	30	185	74
1	15.8	116	85	154
1	15.8	67	93	69
1	15.8	137	192	68
1	15.8	82	33	141
1	15.8	138	25	47
1	15.8	46	85	91
1	15.8	161	108	84
1	15.8	14	161	108
1	15.8	147	135	105
1	15.8	97	159	58
1	15.8	140	56	36
1	15.8	51	68	33
1	15.8	77	184	91
1	15.8	195	51	182
1	15.8	19	108	35
1	15.8	49	21	64
1	15.8	54	130	110
1	15.8	96	102	151
1	15.8	119	33	171
1	15.8	43	111	166
1	15.8	151	94	14
1	15.8	11	144	112
1	15.8	50	17	71
1	15.8	136	106	180
1	15.8	90	12	90
1	15.8	8	91	137
1	15.8	56	177	10
1	15.8	13	195	82
1	15.8	104	109	192
1	15.8	38	89	148
1	15.8	175	175	149
1	15.8	139	125	100
1	15.8	73	138	97
1	15.8	189	128	56
1	15.8	96	82	62
1	15.8	96	150	161
1	15.8	72	192	127
1	15.8	119	105	30
1	15.8	186	139	179
1	15.8	21	23	122
1	15.8	138	159	48
1	15.8	17	6	44
1	15.8	59	5	44
1	15.8	123	119	138
1	15.8	166	68	168
1	15.8	85	122	25
1	15.8	79	68	6
1	15.8	38	68	155
1	15.8	12	181	78
1	15.8	118	156	155
1	15.8	174	14	12
1	15.8	42	18	160
1	15.8	185	13	102
1	15.8	134	128	28
1	15.8	179	127	82
1	15.8	184	102	24
1	15.8	137	34	31
1	15.8	56	159	174
1	15.8	92	46	24
1	15.8	13	63	51
1	15.8	140	5	193
1	15.8	126	70	181
1	15.8	71	68	166
1	15.8	175	36	57
1	15.8	51	150	87
1	15.8	24	94	101
1	15.8	97	176	49
1	15.8	168	147	18
1	15.8	75	32	97
1	15.8	131	87	124
1	15.8	192	174	135
1	15.8	57	178	91
1	15.8	106	74	16
1	15.8	103	11	19
1	15.8	48	97	45
1	15.8	12	188	131
1	15.8	81	40	137
1	15.8	121	97	49
1	15.8	19	145	63
1	15.8	159	127	134
1	15.8	22	138	72
1	15.8	160	160	28
1	15.8	121	116	171
1	15.8	174	105	39
1	15.8	67	193	58
1	15.8	181	4	189
1	15.8	137	39	184
1	15.8	189	137	122
1	15.8	83	126	139
1	15.8	126	117	124
1	15.8	63	177	178
1	15.7	87	97	157
1	15.7	185	170	163
1	15.7	170	110	195
1	15.7	155	68	143
1	15.7	66	128	19
1	15.7	161	144	70
1	15.7	79	36	59
1	15.7	24	9	156
1	15.7	124	138	165
1	15.7	171	94	159
1	15.7	61	190	167
1	15.7	152	32	153
1	15.7	197	184	104
1	15.7	83	99	3
1	15.7	91	159	98
1	15.7	16	66	12
1	15.7	79	167	182
1	15.7	71	75	176
1	15.7	8	139	89
1	15.7	142	174	138
1	15.7	22	195	183
1	15.7	73	160	141
1	15.7	174	87	134
1	15.7	26	14	20
1	15.7	146	148	174
1	15.7	160	84	106
1	15.7	27	42	134
1	15.7	134	137	112
1	15.7	77	33	159
1	15.7	85	19	18
1	15.7	49	145	28
1	15.7	30	25	65
1	15.7	170	7	157
1	15.7	144	18	190
1	15.7	31	14	164
1	15.7	180	82	121
1	15.7	114	25	108
1	15.7	189	75	191
1	15.7	192	182	117
1	15.7	60	95	70
1	15.7	79	73	57
1	15.7	87	42	6
1	15.7	186	163	103
1	15.7	30	188	48
1	15.7	147	92	24
1	15.7	15	190	73
1	15.7	44	3	192
1	15.7	148	12	18
1	15.7	28	81	33
1	15.7	39	141	134
1	15.7	50	64	31
1	15.7	11	189	127
1	15.7	168	90	21
1	15.7	191	75	23
1	15.7	191	74	25
1	15.7	158	79	87
1	15.7	143	86	20
1	15.7	81	75	69
1	15.7	166	64	165
1	15.7	34	7	185
1	15.7	92	194	61
1	15.7	62	135	89
1	15.7	34	51	44
1	15.7	118	99	152
1	15.7	104	15	125
1	15.7	181	173	148
1	15.7	37	50	18
1	15.7	83	187	32
1	15.7	118	168	61
1	15.7	20	128	63
1	15.7	146	43	77
1	15.7	33	32	19
1	15.7	147	191	99
1	15.7	31	173	179
1	15.7	65	121	24
1	15.7	22	103	142
1	15.7	61	182	177
1	15.7	55	163	16
1	15.7	70	57	147
1	15.7	110	98	52
1	15.7	81	147	53
1	15.7	147	99	114
1	15.7	16	61	52
1	15.7	31	118	177
1	15.7	124	95	63
1	15.7	17	36	84
1	15.7	76	195	51
1	15.7	196	149	194
1	15.7	191	157	130
1	15.7	73	34	19
1	15.7	151	109	21
1	15.7	142	33	176
1	15.7	133	75	93
1	15.7	30	16	29
1	15.7	134	192	26
1	15.7	149	183	143
1	15.7	169	115	153
1	15.7	149	75	98
1	15.7	59	109	141
1	15.7	101	41	51
1	15.7	83	167	32
1	15.7	125	133	123
1	15.7	5	100	63
1	15.7	43	77	96
1	15.7	170	79	30
1	15.7	59	174	162
1	15.7	125	71	11
1	15.7	15	131	46
1	15.7	162	114	7
1	15.7	71	23	119
1	15.7	95	157	145
1	15.7	35	68	157
1	15.7	189	195	154
1	15.7	79	62	97
1	15.7	10	64	97
1	15.7	142	68	141
1	15.7	20	133	96
1	15.7	61	127	52
1	15.7	46	78	25
1	15.7	28	21	159
1	15.7	100	143	15
1	15.7	39	22	48
1	15.7	187	177	28
1	15.7	73	129	196
1	15.7	145	117	116
1	15.7	57	4	171
1	15.7	54	174	183
1	15.7	181	32	57
1	15.7	163	158	178
1	15.7	44	94	122
1	15.7	52	140	41
1	15.7	118	79	82
1	15.7	109	173	109
1	15.7	195	139	145
1	15.7	186	7	67
1	15.7	191	177	182
1	15.7	31	173	156
1	15.7	93	125	43
1	15.7	92	57	62
1	15.6	55	29	185
1	15.6	98	150	8
1	15.6	134	11	47
1	15.6	70	162	9
1	15.6	85	7	43
1	15.6	9	110	44
1	15.6	33	13	117
1	15.6	26	120	61
1	15.6	40	90	57
1	15.6	140	128	92
1	15.6	124	65	70
1	15.6	158	114	112
1	15.6	118	157	34
1	15.6	65	75	17
1	15.6	81	89	44
1	15.6	76	28	114
1	15.6	134	126	5
1	15.6	146	42	167
1	15.6	170	112	127
1	15.6	130	7	17
1	15.6	46	192	88
1	15.6	46	166	90
1	15.6	100	43	123
1	15.6	63	17	104
1	15.6	177	182	139
1	15.6	63	163	133
1	15.6	112	61	101
1	15.6	192	39	71
1	15.6	60	93	132
1	15.6	76	181	74
1	15.6	59	127	97
1	15.6	60	155	48
1	15.6	24	77	63
1	15.6	32	167	111
1	15.6	43	101	129
1	15.6	163	161	28
1	15.6	49	170	52
1	15.6	81	82	170
1	15.6	10	159	67
1	15.6	30	59	101
1	15.6	37	77	150
1	15.6	17	165	115
1	15.6	28	179	62
1	15.6	108	98	145
1	15.6	158	89	122
1	15.6	12	185	161
1	15.6	185	72	10
1	15.6	154	120	136
1	15.6	46	187	43
1	15.6	130	24	144
1	15.6	26	158	38
1	15.6	196	79	177
1	15.6	70	59	109
1	15.6	188	190	125
1	15.6	50	105	184
1	15.6	37	131	184
1	15.6	69	28	122
1	15.6	48	144	30
1	15.6	113	8	155
1	15.6	88	154	105
1	15.6	72	47	68
1	15.6	161	24	44
1	15.6	111	33	85
1	15.6	20	34	192
1	15.6	112	142	42
1	15.6	145	51	58
1	15.6	42	13	185
1	15.6	61	4	87
1	15.6	197	105	151
1	15.6	11	134	121
1	15.6	144	97	42
1	15.6	142	189	179
1	15.6	161	159	65
1	15.6	116	149	170
1	15.6	9	16	7
1	15.6	140	67	141
1	15.6	64	139	120
1	15.6	151	64	134
1	15.6	111	107	80
1	15.6	142	59	29
1	15.6	151	57	145
1	15.6	139	50	137
1	15.6	194	73	37
1	15.6	47	71	81
1	15.6	19	57	43
1	15.6	190	166	177
1	15.6	107	127	87
1	15.6	26	91	51
1	15.6	56	68	93
1	15.6	168	56	91
1	15.6	28	68	67
1	15.6	68	84	151
